I, [2013-12-06T14:51:13.935971 #18394]  INFO -- : Refreshing Gem list
I, [2013-12-06T14:51:17.857725 #18394]  INFO -- : listening on addr=0.0.0.0:3000 fd=8
I, [2013-12-06T14:51:17.858331 #18394]  INFO -- : worker=0 spawning...
I, [2013-12-06T14:51:17.868537 #18394]  INFO -- : worker=1 spawning...
I, [2013-12-06T14:51:17.873701 #18394]  INFO -- : worker=2 spawning...
I, [2013-12-06T14:51:17.877440 #18397]  INFO -- : worker=0 spawned pid=18397
I, [2013-12-06T14:51:17.893645 #18400]  INFO -- : worker=1 spawned pid=18400
I, [2013-12-06T14:51:17.897566 #18394]  INFO -- : master process ready
I, [2013-12-06T14:51:17.921195 #18403]  INFO -- : worker=2 spawned pid=18403
I, [2013-12-06T14:51:18.104423 #18397]  INFO -- : worker=0 ready
I, [2013-12-06T14:51:18.116478 #18400]  INFO -- : worker=1 ready
I, [2013-12-06T14:51:18.127571 #18403]  INFO -- : worker=2 ready
10.0.2.2 - - [07/Dec/2013 06:47:31] "GET /javascripts/jquery-ujs.js?1384128000 HTTP/1.1" 200 3326 0.0100
10.0.2.2 - - [07/Dec/2013 06:47:37] "GET /javascripts/messages.js?1384128000 HTTP/1.1" 200 1000 0.0084
10.0.2.2 - - [07/Dec/2013 06:47:43] "GET /stylesheets/application.css?1384128000 HTTP/1.1" 200 1758 0.0087
10.0.2.2 - - [07/Dec/2013 08:31:06] "GET /day/2013-09-20 HTTP/1.1" 200 - 0.0215
10.0.2.2 - - [07/Dec/2013 08:31:41] "GET /day/2013-09-28 HTTP/1.1" 200 - 0.0169
10.0.2.2 - - [07/Dec/2013 08:32:27] "GET /day/2013-10-17 HTTP/1.1" 200 - 0.0205
10.0.2.2 - - [07/Dec/2013 08:56:05] "GET /day/2013-10-25 HTTP/1.1" 200 - 0.0193
10.0.2.2 - - [07/Dec/2013 08:56:51] "GET /day/2013-10-28 HTTP/1.1" 200 - 0.0187
10.0.2.2 - - [07/Dec/2013 08:57:37] "GET /day/2013-10-30 HTTP/1.1" 200 - 0.0198
10.0.2.2 - - [07/Dec/2013 09:06:05] "GET /day/2013-11-11 HTTP/1.1" 200 - 0.0196
10.0.2.2 - - [07/Dec/2013 09:07:32] "GET /day/2013-11-04 HTTP/1.1" 200 - 0.0193
10.0.2.2 - - [07/Dec/2013 09:28:53] "GET /day/2013-11-26 HTTP/1.1" 200 - 0.0196
10.0.2.2 - - [07/Dec/2013 09:30:25] "GET /day/2013-11-25 HTTP/1.1" 200 - 0.0206
10.0.2.2 - - [07/Dec/2013 09:31:11] "GET /day/2013-11-13 HTTP/1.1" 200 - 0.0148
10.0.2.2 - - [07/Dec/2013 09:34:59] "GET /day/2013-11-28 HTTP/1.1" 200 - 0.0219
10.0.2.2 - - [07/Dec/2013 09:37:17] "GET /day/2013-11-30 HTTP/1.1" 200 - 0.0175
10.0.2.2 - - [07/Dec/2013 09:39:36] "GET /day/2013-12-02 HTTP/1.1" 200 - 0.0118
10.0.2.2 - - [07/Dec/2013 13:00:21] "GET /flat-ui/images/icons/Calendar@2x.png HTTP/1.1" 200 4553 0.0100
10.0.2.2 - - [07/Dec/2013 13:00:46] "GET /images/logo.png?1379059270 HTTP/1.1" 200 30718 0.0174
10.0.2.2 - - [07/Dec/2013 17:49:37] "GET /robots.txt HTTP/1.1" 404 501 0.0138
10.0.2.2 - - [08/Dec/2013 02:11:50] "GET /robots.txt HTTP/1.1" 404 506 0.0144
10.0.2.2 - - [08/Dec/2013 02:11:51] "GET /images/info.png?1386160862 HTTP/1.1" 200 12661 0.0479
10.0.2.2 - - [08/Dec/2013 02:12:11] "GET /images/slide_img4.png?1386160862 HTTP/1.1" 200 41664 0.0414
10.0.2.2 - - [08/Dec/2013 02:12:27] "GET /images/logo.png?1386160862 HTTP/1.1" 200 30718 0.0178
10.0.2.2 - - [08/Dec/2013 02:14:11] "GET /images/room.png?1386160862 HTTP/1.1" 200 14532 0.0157
10.0.2.2 - - [08/Dec/2013 02:24:07] "GET / HTTP/1.1" 302 - 0.0133
10.0.2.2 - - [08/Dec/2013 02:24:07] "GET /day/2013-12-08 HTTP/1.1" 200 11889 0.0481
10.0.2.2 - - [08/Dec/2013 02:24:07] "GET /javascripts/jquery.js?1386160863 HTTP/1.1" 200 93068 0.0172
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /javascripts/jquery-ujs.js?1386160863 HTTP/1.1" 200 3326 0.0039
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 47200 0.0168
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1190 0.0029
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/bootstrap.min.js HTTP/1.1" 200 28756 0.0081
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/bootstrap-select.js HTTP/1.1" 200 16610 0.0054
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/bootstrap-switch.js HTTP/1.1" 200 8205 0.0068
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/flatui-checkbox.js HTTP/1.1" 200 3054 0.0073
10.0.2.2 - - [08/Dec/2013 02:24:08] "GET /flat-ui/js/flatui-radio.js HTTP/1.1" 200 3839 0.0024
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /flat-ui/js/jquery.tagsinput.js HTTP/1.1" 200 11688 0.0076
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /flat-ui/js/jquery.placeholder.js HTTP/1.1" 200 4515 0.0031
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /flat-ui/js/jquery.stacktable.js HTTP/1.1" 200 1671 0.0052
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32051 0.0117
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-CN.js HTTP/1.1" 200 756 0.0046
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /javascripts/index.js?1386160863 HTTP/1.1" 200 3836 0.0043
10.0.2.2 - - [08/Dec/2013 02:24:09] "GET /javascripts/messages.js?1386160863 HTTP/1.1" 200 1000 0.0094
10.0.2.2 - - [08/Dec/2013 04:15:19] "GET /robots.txt HTTP/1.1" 404 501 0.0147
10.0.2.2 - - [08/Dec/2013 05:56:44] "GET /images/slide_img1.png?1386160862 HTTP/1.1" 200 56232 0.0277
10.0.2.2 - - [08/Dec/2013 08:02:46] "GET /day/2013-10-06 HTTP/1.1" 200 - 0.0183
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET / HTTP/1.1" 302 - 0.0197
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /day/2013-12-08 HTTP/1.1" 200 11889 0.0566
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10241 0.0142
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /stylesheets/application.css?1386160863 HTTP/1.1" 200 1758 0.0081
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/css/flat-ui.css HTTP/1.1" 200 87857 0.0629
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/bootstrap/css/bootstrap.css HTTP/1.1" 200 127352 0.0726
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /javascripts/jquery.js?1386160863 HTTP/1.1" 200 93068 0.0348
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /javascripts/jquery-ujs.js?1386160863 HTTP/1.1" 200 3326 0.0113
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 47200 0.0113
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1190 0.0042
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/bootstrap.min.js HTTP/1.1" 200 28756 0.0074
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/bootstrap-select.js HTTP/1.1" 200 16610 0.0044
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/bootstrap-switch.js HTTP/1.1" 200 8205 0.0054
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/flatui-checkbox.js HTTP/1.1" 200 3054 0.0067
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/flatui-radio.js HTTP/1.1" 200 3839 0.0040
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/jquery.stacktable.js HTTP/1.1" 200 1671 0.0090
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/jquery.tagsinput.js HTTP/1.1" 200 11688 0.0176
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/js/jquery.placeholder.js HTTP/1.1" 200 4515 0.0300
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-CN.js HTTP/1.1" 200 756 0.0164
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /javascripts/index.js?1386160863 HTTP/1.1" 200 3836 0.0121
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /javascripts/messages.js?1386160863 HTTP/1.1" 200 1000 0.0160
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /images/logo.png?1386160862 HTTP/1.1" 200 30718 0.0361
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /images/yuyue.png?1386160862 HTTP/1.1" 200 12934 0.0183
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /images/info.png?1386160862 HTTP/1.1" 200 12661 0.0358
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /flat-ui/images/icons/Calendar@2x.png HTTP/1.1" 200 4553 0.0220
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32051 0.1764
10.0.2.2 - - [08/Dec/2013 08:04:18] "GET /images/room.png?1386160862 HTTP/1.1" 200 14532 0.1385
10.0.2.2 - - [08/Dec/2013 08:04:19] "GET /images/slide_img2.png?1386160862 HTTP/1.1" 200 66868 0.0791
10.0.2.2 - - [08/Dec/2013 08:04:19] "GET /images/slide_img3.png?1386160862 HTTP/1.1" 200 66254 0.0843
10.0.2.2 - - [08/Dec/2013 08:04:19] "GET /images/slide_img4.png?1386160862 HTTP/1.1" 200 41664 0.0305
10.0.2.2 - - [08/Dec/2013 08:04:19] "GET /images/slide_img1.png?1386160862 HTTP/1.1" 200 56232 0.1541
10.0.2.2 - - [08/Dec/2013 08:04:19] "GET /favicon.ico HTTP/1.1" 200 3784 0.0113
10.0.2.2 - - [08/Dec/2013 08:04:23] "GET /accounts/login HTTP/1.1" 200 6495 0.0321
10.0.2.2 - - [08/Dec/2013 08:04:34] "GET /accounts/login HTTP/1.1" 200 6495 0.0293
10.0.2.2 - - [08/Dec/2013 08:05:01] "POST /accounts/login HTTP/1.1" 303 - 0.0250
10.0.2.2 - - [08/Dec/2013 08:05:01] "GET /accounts/login HTTP/1.1" 200 6634 0.0266
10.0.2.2 - - [08/Dec/2013 08:05:07] "GET /accounts/login HTTP/1.1" 200 6495 0.0229
10.0.2.2 - - [08/Dec/2013 08:05:24] "POST /accounts/login HTTP/1.1" 303 - 0.0120
10.0.2.2 - - [08/Dec/2013 08:05:24] "GET /accounts/login HTTP/1.1" 200 6634 0.0269
10.0.2.2 - - [08/Dec/2013 09:44:30] "GET /images/slide_img3.png?1386160862 HTTP/1.1" 200 66254 0.0344
10.0.2.2 - - [08/Dec/2013 13:32:31] "GET /images/yuyue.png?1386160862 HTTP/1.1" 200 12934 0.0197
10.0.2.2 - - [08/Dec/2013 15:05:21] "GET / HTTP/1.1" 302 - 0.0507
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /day/2013-12-08 HTTP/1.1" 200 12729 0.0497
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10241 0.0157
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /stylesheets/application.css?1386160863 HTTP/1.1" 200 1758 0.0318
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /images/logo.png?1386160862 HTTP/1.1" 200 30718 0.0402
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /flat-ui/css/flat-ui.css HTTP/1.1" 200 87857 0.0691
10.0.2.2 - - [08/Dec/2013 15:05:22] "GET /flat-ui/bootstrap/css/bootstrap.css HTTP/1.1" 200 127352 0.0769
10.0.2.2 - - [08/Dec/2013 15:05:23] "GET /images/room.png?1386160862 HTTP/1.1" 200 14532 0.0180
10.0.2.2 - - [08/Dec/2013 15:05:23] "GET /images/yuyue.png?1386160862 HTTP/1.1" 200 12934 0.0107
10.0.2.2 - - [08/Dec/2013 15:05:23] "GET /images/info.png?1386160862 HTTP/1.1" 200 12661 0.0092
10.0.2.2 - - [08/Dec/2013 15:05:24] "GET /flat-ui/images/icons/Calendar@2x.png HTTP/1.1" 200 4553 0.0075
10.0.2.2 - - [08/Dec/2013 15:05:24] "GET /images/slide_img1.png?1386160862 HTTP/1.1" 200 56232 0.0389
10.0.2.2 - - [08/Dec/2013 15:05:24] "GET /images/slide_img2.png?1386160862 HTTP/1.1" 200 66868 0.0698
10.0.2.2 - - [08/Dec/2013 15:05:24] "GET /images/slide_img3.png?1386160862 HTTP/1.1" 200 66254 0.0253
10.0.2.2 - - [08/Dec/2013 15:05:24] "GET /images/slide_img4.png?1386160862 HTTP/1.1" 200 41664 0.0179
10.0.2.2 - - [08/Dec/2013 15:05:25] "GET /javascripts/jquery-ujs.js?1386160863 HTTP/1.1" 200 3326 0.0060
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 47200 0.0128
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1190 0.0028
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/bootstrap.min.js HTTP/1.1" 200 28756 0.0104
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/bootstrap-select.js HTTP/1.1" 200 16610 0.0085
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/bootstrap-switch.js HTTP/1.1" 200 8205 0.0052
10.0.2.2 - - [08/Dec/2013 15:05:26] "GET /flat-ui/js/flatui-checkbox.js HTTP/1.1" 200 3054 0.0029
10.0.2.2 - - [08/Dec/2013 15:05:27] "GET /flat-ui/js/flatui-radio.js HTTP/1.1" 200 3839 0.0026
10.0.2.2 - - [08/Dec/2013 15:05:27] "GET /flat-ui/js/jquery.tagsinput.js HTTP/1.1" 200 11688 0.0074
10.0.2.2 - - [08/Dec/2013 15:05:27] "GET /javascripts/jquery.js?1386160863 HTTP/1.1" 200 93068 0.0211
10.0.2.2 - - [08/Dec/2013 15:05:29] "GET /bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-CN.js HTTP/1.1" 200 756 0.0068
10.0.2.2 - - [08/Dec/2013 15:05:29] "GET /flat-ui/js/jquery.stacktable.js HTTP/1.1" 200 1671 0.0177
10.0.2.2 - - [08/Dec/2013 15:05:29] "GET /flat-ui/js/jquery.placeholder.js HTTP/1.1" 200 4515 0.0195
10.0.2.2 - - [08/Dec/2013 15:05:29] "GET /bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32051 0.0364
10.0.2.2 - - [08/Dec/2013 15:05:30] "GET /javascripts/messages.js?1386160863 HTTP/1.1" 200 1000 0.0031
10.0.2.2 - - [08/Dec/2013 15:05:33] "GET /javascripts/index.js?1386160863 HTTP/1.1" 200 3836 0.0064
10.0.2.2 - - [08/Dec/2013 15:05:33] "GET /favicon.ico HTTP/1.1" 200 3784 0.0081
10.0.2.2 - - [08/Dec/2013 15:56:22] "GET / HTTP/1.1" 302 - 0.0136
10.0.2.2 - - [08/Dec/2013 15:56:23] "GET /day/2013-12-08 HTTP/1.1" 200 12869 0.0464
10.0.2.2 - - [08/Dec/2013 18:44:35] "GET / HTTP/1.1" 302 - 0.0133
10.0.2.2 - - [08/Dec/2013 18:44:36] "GET /day/2013-12-08 HTTP/1.1" 200 13009 0.0793
10.0.2.2 - - [08/Dec/2013 20:11:15] "GET /robots.txt HTTP/1.1" 404 501 0.0584
10.0.2.2 - - [08/Dec/2013 20:12:22] "GET / HTTP/1.1" 302 - 0.0186
10.0.2.2 - - [09/Dec/2013 01:47:43] "GET /robots.txt HTTP/1.1" 404 506 0.0129
10.0.2.2 - - [09/Dec/2013 01:47:44] "GET /images/slide_img2.png?1386160862 HTTP/1.1" 200 66868 0.0411
10.0.2.2 - - [09/Dec/2013 03:18:58] "GET /contact_us HTTP/1.1" 200 5480 0.0293
10.0.2.2 - - [09/Dec/2013 03:27:23] "GET /flat-ui/js/jquery.placeholder.js HTTP/1.1" 200 4515 0.0095
10.0.2.2 - - [09/Dec/2013 03:27:26] "GET /stylesheets/application.css?1378971502 HTTP/1.1" 200 1758 0.0104
10.0.2.2 - - [09/Dec/2013 03:27:29] "GET /flat-ui/css/flat-ui.css HTTP/1.1" 200 87857 0.0299
10.0.2.2 - - [09/Dec/2013 03:27:35] "GET /bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10241 0.0125
10.0.2.2 - - [09/Dec/2013 03:27:38] "GET /bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32051 0.0125
10.0.2.2 - - [09/Dec/2013 03:27:50] "GET /flat-ui/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 47200 0.0147
10.0.2.2 - - [09/Dec/2013 03:28:01] "GET /flat-ui/bootstrap/css/bootstrap.css HTTP/1.1" 200 127352 0.0222
10.0.2.2 - - [09/Dec/2013 03:28:19] "GET /stylesheets/application.css?1384128000 HTTP/1.1" 200 1758 0.0081
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET / HTTP/1.1" 302 - 0.0120
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET /day/2013-12-09 HTTP/1.1" 200 12449 0.0462
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET /favicon.ico HTTP/1.1" 200 3784 0.0429
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET /bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10241 0.0048
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET /stylesheets/application.css?1386160863 HTTP/1.1" 200 1758 0.0140
10.0.2.2 - - [09/Dec/2013 12:59:17] "GET /flat-ui/bootstrap/css/bootstrap.css HTTP/1.1" 200 127352 0.0752
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /flat-ui/css/flat-ui.css HTTP/1.1" 200 87857 0.0318
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /javascripts/jquery-ujs.js?1386160863 HTTP/1.1" 200 3326 0.0132
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET / HTTP/1.1" 302 - 0.0232
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /javascripts/jquery.js?1386160863 HTTP/1.1" 200 93068 0.1127
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /flat-ui/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 47200 0.0198
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /flat-ui/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1190 0.0036
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /day/2013-12-09 HTTP/1.1" 200 12449 0.0484
10.0.2.2 - - [09/Dec/2013 12:59:18] "GET /flat-ui/js/bootstrap.min.js HTTP/1.1" 200 28756 0.0096
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/bootstrap-select.js HTTP/1.1" 200 16610 0.0082
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/bootstrap-switch.js HTTP/1.1" 200 8205 0.0071
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/flatui-checkbox.js HTTP/1.1" 200 3054 0.0037
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/flatui-radio.js HTTP/1.1" 200 3839 0.0062
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/jquery.tagsinput.js HTTP/1.1" 200 11688 0.0034
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/jquery.placeholder.js HTTP/1.1" 200 4515 0.0032
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /flat-ui/js/jquery.stacktable.js HTTP/1.1" 200 1671 0.0025
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32051 0.0081
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /javascripts/index.js?1386160863 HTTP/1.1" 200 3836 0.0031
10.0.2.2 - - [09/Dec/2013 12:59:19] "GET /bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-CN.js HTTP/1.1" 200 756 0.0091
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /javascripts/messages.js?1386160863 HTTP/1.1" 200 1000 0.0025
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /images/logo.png?1386160862 HTTP/1.1" 200 30718 0.0160
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /images/room.png?1386160862 HTTP/1.1" 200 14532 0.0163
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /images/yuyue.png?1386160862 HTTP/1.1" 200 12934 0.0092
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /images/info.png?1386160862 HTTP/1.1" 200 12661 0.0088
10.0.2.2 - - [09/Dec/2013 12:59:20] "GET /flat-ui/images/icons/Calendar@2x.png HTTP/1.1" 200 4553 0.0155
